Baseline 100%T_S,,Baseline 100%T_P,,334_R6G-PdTPP_simple S 6.00 12.00,,334_R6G-PdTPP_simple P 6.00 12.00,,334_R6G-PdTPP_simple S 10.00 20.00,,334_R6G-PdTPP_simple P 10.00 20.00,,334_R6G-PdTPP_simple S 14.00 28.00,,334_R6G-PdTPP_simple P 14.00 28.00,,334_R6G-PdTPP_simple S 18.00 36.00,,334_R6G-PdTPP_simple P 18.00 36.00,,334_R6G-PdTPP_simple S 22.00 44.00,,334_R6G-PdTPP_simple P 22.00 44.00,,334_R6G-PdTPP_simple S 26.00 52.00,,334_R6G-PdTPP_simple P 26.00 52.00,,334_R6G-PdTPP_simple S 30.00 60.00,,334_R6G-PdTPP_simple P 30.00 60.00,,334_R6G-PdTPP_simple S 34.00 68.00,,334_R6G-PdTPP_simple P 34.00 68.00,,334_R6G-PdTPP_simple S 38.00 76.00,,334_R6G-PdTPP_simple P 38.00 76.00,,334_R6G-PdTPP_simple S 42.00 84.00,,334_R6G-PdTPP_simple P 42.00 84.00,,334_R6G-PdTPP_simple S 46.00 92.00,,334_R6G-PdTPP_simple P 46.00 92.00,,334_R6G-PdTPP_simple S 50.00 100.00,,334_R6G-PdTPP_simple P 50.00 100.00,,334_R6G-PdTPP_simple S 54.00 108.00,,334_R6G-PdTPP_simple P 54.00 108.00,,334_R6G-PdTPP_simple S 58.00 116.00,,334_R6G-PdTPP_simple P 58.00 116.00,,334_R6G-PdTPP_simple S 62.00 124.00,,334_R6G-PdTPP_simple P 62.00 124.00,,334_R6G-PdTPP_simple S 66.00 132.00,,334_R6G-PdTPP_simple P 66.00 132.00,,334_R6G-PdTPP_simple S 70.00 140.00,,334_R6G-PdTPP_simple P 70.00 140.00,,334_R6G-PdTPP_simple S 74.00 148.00,,334_R6G-PdTPP_simple P 74.00 148.00,,334_R6G-PdTPP_simple S 78.00 156.00,,334_R6G-PdTPP_simple P 78.00 156.00,,334_R6G-PdTPP_simple S 82.00 164.00,,334_R6G-PdTPP_simple P 82.00 164.00,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,
899,25.3027401,899,140.9243774,899,95.47727203,899,95.27347565,899,95.58773804,899,95.3117981,899,95.62133789,899,95.31690979,899,95.76187134,899,95.34112549,899,95.91829681,899,95.32845306,899,96.08779907,899,95.33023071,899,96.18610382,899,95.32344818,899,96.37179565,899,95.32717896,899,96.65235901,899,95.31755829,899,96.8276825,899,95.26981354,899,97.10977173,899,95.24056244,899,97.33452606,899,95.19202423,899,97.57780457,899,95.09375763,899,97.8259964,899,94.94644165,899,97.99062347,899,94.74514008,899,98.16419983,899,94.4697113,899,98.38088226,899,94.12177277,899,98.56124115,899,93.69369507,899,98.70009613,899,93.24129486,899,96.49968719,899,91.01638794,
898,25.44078445,898,140.7122803,898,95.67202759,898,95.26836395,898,95.68687439,898,95.32168579,898,95.82744598,898,95.31554413,898,95.90576935,898,95.33631897,898,96.02927399,898,95.30667114,898,96.23048401,898,95.33090973,898,96.35961151,898,95.32274628,898,96.47504425,898,95.31182861,898,96.703125,898,95.30751038,898,96.96018982,898,95.30851746,898,97.24923706,898,95.22790527,898,97.42260742,898,95.17951965,898,97.69883728,898,95.05804443,898,97.90882874,898,94.92362213,898,98.15992737,898,94.74396515,898,98.30654144,898,94.47170258,898,98.52729034,898,94.13156891,898,98.63686371,898,93.69960785,898,98.76091003,898,93.22096252,898,96.56760406,898,91.01488495,
897,25.63446426,897,140.5404968,897,95.53926086,897,95.25524902,897,95.58321381,897,95.28748322,897,95.74362946,897,95.28153229,897,95.86058807,897,95.28603363,897,95.94747162,897,95.27850342,897,96.10140991,897,95.29714966,897,96.24497986,897,95.30393219,897,96.41288757,897,95.2790451,897,96.69130707,897,95.2796402,897,96.88031006,897,95.25311279,897,97.08573151,897,95.21639252,897,97.36489105,897,95.14826965,897,97.6411972,897,95.04621124,897,97.79043579,897,94.91471863,897,97.96977234,897,94.72166443,897,98.26460266,897,94.45544434,897,98.48511505,897,94.10238647,897,98.59300232,897,93.6496048,897,98.65544128,897,93.17996979,897,96.48947906,897,91.0035553,
896,25.80406952,896,140.3081665,896,95.50463867,896,95.2563324,896,95.63035583,896,95.29191589,896,95.6491394,896,95.30378723,896,95.705513,896,95.29034424,896,95.86030579,896,95.2744751,896,96.09812927,896,95.30864716,896,96.21644592,896,95.3147583,896,96.48381805,896,95.29016876,896,96.62509918,896,95.27146149,896,96.86402893,896,95.25843811,896,97.10324097,896,95.22755432,896,97.31372833,896,95.14131165,896,97.58846283,896,95.05870819,896,97.79640198,896,94.9274826,896,98.01911926,896,94.7048111,896,98.25622559,896,94.46004486,896,98.46263885,896,94.10955048,896,98.56874084,896,93.67642975,896,98.65486908,896,93.21647644,896,96.52726746,896,91.02111816,
895,25.98196793,895,140.1069336,895,95.46433258,895,95.24578094,895,95.53501892,895,95.2767334,895,95.65828705,895,95.27297974,895,95.67893219,895,95.28346252,895,95.84494019,895,95.28067017,895,96.01158142,895,95.29275513,895,96.24237061,895,95.28720856,895,96.37993622,895,95.29440308,895,96.61994171,895,95.26799774,895,96.77160645,895,95.25801086,895,97.1100769,895,95.21052551,895,97.28379059,895,95.15618134,895,97.52842712,895,95.0321579,895,97.8538208,895,94.89434814,895,97.9983902,895,94.68676758,895,98.16086578,895,94.43431091,895,98.38592529,895,94.09734344,895,98.54120636,895,93.6464386,895,98.69037628,895,93.19460297,895,96.50724792,895,91.00934601,
894,26.15174675,894,139.9446106,894,95.44889069,894,95.21185303,894,95.53775787,894,95.22428894,894,95.60834503,894,95.2387619,894,95.76808167,894,95.25658417,894,95.79569244,894,95.24760437,894,96.05136871,894,95.26231384,894,96.24885559,894,95.2602005,894,96.40885162,894,95.24973297,894,96.57512665,894,95.23810577,894,96.80662537,894,95.21335602,894,97.02328491,894,95.16381073,894,97.28240204,894,95.10487366,894,97.62276459,894,94.99188995,894,97.78836823,894,94.8608017,894,98.05592346,894,94.65576172,894,98.25179291,894,94.40039825,894,98.4066391,894,94.05691528,894,98.55211639,894,93.62084198,894,98.6860733,894,93.1581192,894,96.46855164,894,90.97046661,
893,26.30047226,893,139.6933899,893,95.50627136,893,95.2097168,893,95.69277954,893,95.24446869,893,95.66177368,893,95.24812317,893,95.83552551,893,95.2624054,893,95.98586273,893,95.24940491,893,96.16439819,893,95.27788544,893,96.23511505,893,95.28447723,893,96.45450592,893,95.26677704,893,96.67389679,893,95.2509613,893,96.95252228,893,95.23025513,893,97.1772995,893,95.1703186,893,97.35489655,893,95.11624146,893,97.60034943,893,95.01813507,893,97.85121155,893,94.88768768,893,98.12950897,893,94.68127441,893,98.32138824,893,94.40608978,893,98.59130096,893,94.08756256,893,98.6523056,893,93.64872742,893,98.75630188,893,93.17592621,893,96.56548309,893,90.97577667,
892,26.45454025,892,139.4691162,892,95.54076385,892,95.22808838,892,95.67617035,892,95.26854706,892,95.66552734,892,95.24855042,892,95.88814545,892,95.23800659,892,96.01213074,892,95.24461365,892,96.23345184,892,95.26651764,892,96.43385315,892,95.25382233,892,96.55963135,892,95.27364349,892,96.77986145,892,95.22168732,892,96.99945068,892,95.23722839,892,97.2192688,892,95.17041779,892,97.47680664,892,95.11499023,892,97.70983887,892,95.00824738,892,97.87435913,892,94.88130188,892,98.10643005,892,94.68370819,892,98.34636688,892,94.41965485,892,98.62123871,892,94.06852722,892,98.728508,892,93.64468384,892,98.84783936,892,93.21214294,892,96.72248077,892,90.99188232,
891,26.65959549,891,139.2906799,891,95.46418762,891,95.17851257,891,95.51185608,891,95.22676849,891,95.65136719,891,95.1951828,891,95.83009338,891,95.23220825,891,95.93422699,891,95.22434998,891,96.0789032,891,95.22659302,891,96.25975037,891,95.246521,891,96.41571808,891,95.21347046,891,96.67634583,891,95.22627258,891,96.91529083,891,95.20995331,891,97.13484955,891,95.1459198,891,97.32658386,891,95.08789063,891,97.65395355,891,94.99507904,891,97.83921814,891,94.84107208,891,98.01303101,891,94.65478516,891,98.25493622,891,94.38859558,891,98.40568542,891,94.03141022,891,98.61232758,891,93.59844208,891,98.71383667,891,93.14909363,891,96.5536499,891,90.99967194,
